stop_id,stop_name,stop_lat,stop_lon
577,parada577,-7.138037766409142,-34.827804974746869
578,parada578,-7.135612732966410,-34.827636474323263
579,parada579,-7.137957380323689,-34.830411971191893
580,parada580,-7.136740351352462,-34.833952092291788
581,parada581,-7.136788099577140,-34.830765043591462
582,parada582,-7.133981299280773,-34.832835060217583
583,parada583,-7.133205683795359,-34.830491557963462
584,parada584,-7.131282675783780,-34.829035650923807
585,parada585,-7.131325984143583,-34.824887422074092
586,parada586,-7.131105542038342,-34.824899581739871
587,parada587,-7.133439485416251,-34.823655319261299
588,parada588,-7.133560724934950,-34.823497182066617
589,parada589,-7.062915176233117,-34.843750520044729
590,parada590,-7.063226039497675,-34.845503005643337
591,parada591,-7.063023737476464,-34.843557879971307
592,parada592,-7.063163163746615,-34.842218610045990
593,parada593,-7.062502159053703,-34.841592289031318
594,parada594,-7.064780056519029,-34.840279713349823
595,parada595,-7.065021878921727,-34.841139630901488
596,parada596,-7.066329500323540,-34.845005683839538
597,parada597,-7.066840520921102,-34.844756885763950
598,parada598,-7.067845682764213,-34.838861537383742
599,parada599,-7.067067838803908,-34.838341184510263
600,parada600,-7.069427253078676,-34.837106491063658
601,parada601,-7.069625169490116,-34.837057791745814
602,parada602,-7.071231935036239,-34.835125237709583
603,parada603,-7.072325548174478,-34.832739883800087
604,parada604,-7.072510293496513,-34.832680938748133
605,parada605,-7.073953548942661,-34.832074364516018
606,parada606,-7.075072078569380,-34.832559967043210
607,parada607,-7.075204414659427,-34.832650330018907
608,parada608,-7.075739018846675,-34.834748057333883
609,parada609,-7.075985261314266,-34.835201739579396
610,parada610,-7.077012396441403,-34.837968551572580
611,parada611,-7.077075664883719,-34.838636810498173
612,parada612,-7.077666987683536,-34.830524934168707
613,parada613,-7.077646130100873,-34.831638205284897
614,parada614,-7.079220514546328,-34.839276538542507
615,parada615,-7.079146945222769,-34.839635534158496
616,parada616,-7.082140726355356,-34.839770054810153
617,parada617,-7.084159412765351,-34.840842989518563
618,parada618,-7.082170594446031,-34.839459645709191
619,parada619,-7.083718588635207,-34.839818596644022
620,parada620,-7.086742854246173,-34.839632484359477
621,parada621,-7.084562112925562,-34.841092001551573
622,parada622,-7.084862644850465,-34.840095289391243
623,parada623,-7.083042797013272,-34.846053161462329
624,parada624,-7.088012052128740,-34.839513985296790
625,parada625,-7.089747463101899,-34.838168322766627
626,parada626,-7.090752316394199,-34.838230038192378
627,parada627,-7.092376190092495,-34.838005554644162
628,parada628,-7.092278680940838,-34.835580462708869
629,parada629,-7.084169597092602,-34.834096861991149
630,parada630,-7.086077425668358,-34.833553240893274
631,parada631,-7.080731863012521,-34.832582302224182
632,parada632,-7.088834642700139,-34.834169825220172
633,parada633,-7.088482087589341,-34.835235539527048
634,parada634,-7.086212693142047,-34.834749511412042
635,parada635,-7.092910279661000,-34.838193292774960
636,parada636,-7.094425613421092,-34.836093695977659
637,parada637,-7.095750037276978,-34.839044127399063
638,parada638,-7.095830568477310,-34.838275289858593
639,parada639,-7.095273270736361,-34.836397701856903
640,parada640,-7.096767409784964,-34.844335490347419
641,parada641,-7.096478981635552,-34.844232087916453
642,parada642,-7.094593145882830,-34.843989011761977
643,parada643,-7.094388603843742,-34.843679443453567
644,parada644,-7.100056553671634,-34.843710256151859
645,parada645,-7.102095096096394,-34.842794663007879
646,parada646,-7.102331615861923,-34.842452587676732
647,parada647,-7.103987379238720,-34.841367137370483
648,parada648,-7.104103502254898,-34.841169659848873
649,parada649,-7.143418145411888,-34.843950712553983
650,parada650,-7.144930539061866,-34.839840820043833
651,parada651,-7.145985218316050,-34.837246145238836
652,parada652,-7.145828541926651,-34.837383054110482
653,parada653,-7.145233373014332,-34.835731255521587
654,parada654,-7.150494217949272,-34.836107292063119
655,parada655,-7.152119219813528,-34.836462271339251
656,parada656,-7.153243909591829,-34.835386674737862
657,parada657,-7.150130554295425,-34.833986129946616
658,parada658,-7.149514448583328,-34.830481577038441
659,parada659,-7.148233385658430,-34.830503604773646
660,parada660,-7.147045009459579,-34.830522298235827
661,parada661,-7.145196780656450,-34.830712902818171
662,parada662,-7.146448471617748,-34.833215685491147
663,parada663,-7.153099148333449,-34.831020969657409
664,parada664,-7.156881854729258,-34.834475915580683
665,parada665,-7.155982716385146,-34.833326324036591
666,parada666,-7.156105003326839,-34.833710891912027
667,parada667,-7.158589223723011,-34.834404466211339
668,parada668,-7.162260739555353,-34.835477157667050
669,parada669,-7.162564575346784,-34.833905531216629
670,parada670,-7.163183133795301,-34.832466228260373
671,parada671,-7.162627292347532,-34.834953178768423
672,parada672,-7.162104819988845,-34.837395832598112
673,parada673,-7.161585752157857,-34.839331164859637
674,parada674,-7.161519390647761,-34.841193953731192
675,parada675,-7.161771887971279,-34.841030321417477
676,parada676,-7.161822587280521,-34.839388613420958
677,parada677,-7.163506202181956,-34.828416174922673
678,parada678,-7.163909120744032,-34.828254554059129
679,parada679,-7.163090365659798,-34.824361844029838
680,parada680,-7.163261583409282,-34.824208232710291
681,parada681,-7.161467663282696,-34.822861858543178
682,parada682,-7.160890583195848,-34.821815204220677
683,parada683,-7.160502137612880,-34.821568993888697
684,parada684,-7.160728917948086,-34.819515361644598
685,parada685,-7.160302393882278,-34.819224878319439
686,parada686,-7.160207829054679,-34.818714182744507
687,parada687,-7.160776565371700,-34.818478913281552
688,parada688,-7.160252165952762,-34.815022847825531
689,parada689,-7.160492024774141,-34.814700404498431
690,parada690,-7.160669595653228,-34.806142821875127
691,parada691,-7.160889840005505,-34.806660777048037
692,parada692,-7.153720816610510,-34.794313771685097
693,parada693,-7.156508745793704,-34.793824452160699
694,parada694,-7.159160835056304,-34.794719289665892
695,parada695,-7.161182069809497,-34.799938698851648
696,parada696,-7.161350451760823,-34.798574387767808
697,parada697,-7.161777561211008,-34.797914689823592
698,parada698,-7.162873949295063,-34.798107711858648
699,parada699,-7.163509818533512,-34.798001928380103
700,parada700,-7.165181647387953,-34.851679234089687
701,parada701,-7.165373955040528,-34.851521622875467
702,parada702,-7.163248701788642,-34.846379020124040
703,parada703,-7.162264769103190,-34.843653136726921
704,parada704,-7.161851028302614,-34.843117897356557
705,parada705,-7.162705712601971,-34.842003367294893
706,parada706,-7.163055917277064,-34.842147527943041
707,parada707,-7.165010355994768,-34.842063362812809
708,parada708,-7.165150080136852,-34.842199523035390
709,parada709,-7.167195913444870,-34.842241641181282
710,parada710,-7.166816649556203,-34.842107047303223
711,parada711,-7.163609831348592,-34.838471743965577
712,parada712,-7.162858443640195,-34.838311233656682
713,parada713,-7.165283234511061,-34.838512350717551
714,parada714,-7.164998443208648,-34.838365924189908
715,parada715,-7.167682121176401,-34.838565554046397
716,parada716,-7.167527866061798,-34.838434178307750
717,parada717,-7.163303920033345,-34.833923109908731
718,parada718,-7.164015257568241,-34.831417363957492
719,parada719,-7.165839439271804,-34.831250304644243
720,parada720,-7.170639057631290,-34.831364528042918
721,parada721,-7.170666353119485,-34.831493019342602
722,parada722,-7.171142755112315,-34.834092804180038
723,parada723,-7.171005786053976,-34.836010220959032
724,parada724,-7.171143453648133,-34.835766990719172
725,parada725,-7.165439482977159,-34.834250008270288
726,parada726,-7.165077858119203,-34.834097480940372
727,parada727,-7.167747235863748,-34.834180012007259
728,parada728,-7.168019384313631,-34.834321217774963
729,parada729,-7.169584294990773,-34.834219696823517
730,parada730,-7.169551239678884,-34.834363461630659
731,parada731,-7.173262575757160,-34.836648950359432
732,parada732,-7.173043876761644,-34.836783467845137
733,parada733,-7.176150883134768,-34.836872513605542
734,parada734,-7.175901608125327,-34.836765549896043
735,parada735,-7.177941365990993,-34.836925699776238
736,parada736,-7.180204980159465,-34.837987999910297
737,parada737,-7.180429148464054,-34.837963153030707
738,parada738,-7.182232228229346,-34.838919504000508
739,parada739,-7.185748188053295,-34.839150895767659
740,parada740,-7.186196678220207,-34.839029043192639
741,parada741,-7.187758072349276,-34.839773629902517
742,parada742,-7.184502010651088,-34.840573042635299
743,parada743,-7.184624502401658,-34.840988423511433
744,parada744,-7.183837138531354,-34.843107827032519
745,parada745,-7.183402443924860,-34.843235816620293
746,parada746,-7.182003925902992,-34.843053946611782
747,parada747,-7.181257635161093,-34.842866795740271
748,parada748,-7.179242013680210,-34.841468980339421
749,parada749,-7.179167896946947,-34.841583842341151
750,parada750,-7.177345001064033,-34.840707753721198
751,parada751,-7.176900411508114,-34.840562836329049
752,parada752,-7.175317769917255,-34.840659381851303
753,parada753,-7.174966870375997,-34.840521632603817
754,parada754,-7.172763684963106,-34.839955395892197
755,parada755,-7.172683394332367,-34.839748461232993
756,parada756,-7.170754897802639,-34.839038483684263
757,parada757,-7.170325602060123,-34.838704349200668
758,parada758,-7.186066124453959,-34.847273410908919
759,parada759,-7.183919954279676,-34.847072768492367
760,parada760,-7.184095371564235,-34.847220596630308
761,parada761,-7.182007598111122,-34.847022740561961
762,parada762,-7.181499805266598,-34.847132814683917
763,parada763,-7.179230073554242,-34.845621802353087
764,parada764,-7.179401620239049,-34.845865287194492
765,parada765,-7.177730239328295,-34.844682661850598
766,parada766,-7.177511887399511,-34.844703910617618
767,parada767,-7.174685657811026,-34.844213348375220
768,parada768,-7.174421263992790,-34.844342733114253
769,parada769,-7.171431641530178,-34.843065649192027
770,parada770,-7.171202806916499,-34.842815602847757
771,parada771,-7.169489618432682,-34.842167324515877
772,parada772,-7.169071546954866,-34.842299874798421
773,parada773,-7.167315120764979,-34.853292190097783
774,parada774,-7.167582477321099,-34.855751697233572
775,parada775,-7.166052595040306,-34.857662657877270
776,parada776,-7.168197301272784,-34.857602022404272
777,parada777,-7.166443604384339,-34.858842103215878
778,parada778,-7.171390875667163,-34.858859875274902
779,parada779,-7.171200630064050,-34.858813544388902
780,parada780,-7.172437925933117,-34.858569286973733
781,parada781,-7.172341607336886,-34.858533312640581
782,parada782,-7.174948895054021,-34.855611077503347
783,parada783,-7.174080350365459,-34.857145478299508
784,parada784,-7.175993853572741,-34.854662765103193
785,parada785,-7.175757164232404,-34.862077158000169
786,parada786,-7.175328107707155,-34.861223865284188
787,parada787,-7.175020889000557,-34.860716669394300
788,parada788,-7.178876716690640,-34.855277705469398
789,parada789,-7.176074072579500,-34.863529238389418
790,parada790,-7.174275063385444,-34.862651118709998
791,parada791,-7.175158201679434,-34.863218881764823
792,parada792,-7.172058869048496,-34.863296502332268
793,parada793,-7.172147893068439,-34.862749829599807
794,parada794,-7.170625470264085,-34.864147882026913
795,parada795,-7.170453639153577,-34.864134485580152
796,parada796,-7.168082962812170,-34.863924076189853
797,parada797,-7.168090241057424,-34.864073980604608
798,parada798,-7.165965135246294,-34.861425274915383
799,parada799,-7.168476736933895,-34.860095095845622
800,parada800,-7.168387072116679,-34.859943873899937
801,parada801,-7.170228807368111,-34.861225236765897
802,parada802,-7.177940930659398,-34.864177829428989
803,parada803,-7.178248427988648,-34.864383136402061
804,parada804,-7.180214499223920,-34.866234378450493
805,parada805,-7.180402070214853,-34.866056016563363
806,parada806,-7.180965824454477,-34.865489740747442
807,parada807,-7.181569538902866,-34.865640925027328
808,parada808,-7.183357525393763,-34.866584514425192
809,parada809,-7.183638108892668,-34.866622618285326
810,parada810,-7.185207429874199,-34.868253099610101
811,parada811,-7.185326151264907,-34.867947551676373
812,parada812,-7.183141436196983,-34.869599931217209
813,parada813,-7.182368133141626,-34.869469210832143
814,parada814,-7.183384804727131,-34.869734526518208
815,parada815,-7.182569848043904,-34.869628332388338
816,parada816,-7.182385631861852,-34.871625568998653
817,parada817,-7.181043759460048,-34.869123674711851
818,parada818,-7.180492960527022,-34.868906462377943
819,parada819,-7.179904094600511,-34.868764046389863
820,parada820,-7.180096628651369,-34.868423212952891
821,parada821,-7.179583017788418,-34.871448298231122
822,parada822,-7.181040570268744,-34.873590066669642
823,parada823,-7.181100672745187,-34.873729928702133
824,parada824,-7.183966523575258,-34.873744441173478
825,parada825,-7.183752778968986,-34.873609961645570
826,parada826,-7.184274939599983,-34.874519244721959
827,parada827,-7.179856878619184,-34.870474656478002
828,parada828,-7.178713207560746,-34.873605291976993
829,parada829,-7.178561397577995,-34.873756921695843
830,parada830,-7.175406638087565,-34.873976775003399
831,parada831,-7.175149842495707,-34.873850433233677
832,parada832,-7.173253169138766,-34.873991938993200
833,parada833,-7.172590881757408,-34.874175810425037
834,parada834,-7.170895214956636,-34.874150217131522
835,parada835,-7.170918912610507,-34.874267559945089
836,parada836,-7.177686638045325,-34.869168527250167
837,parada837,-7.125755437160761,-34.838300314822021
838,parada838,-7.158281564073368,-34.858240859300587
839,parada839,-7.150497818506592,-34.852296715403398
840,parada840,-7.148231730972642,-34.849909409557341
841,parada841,-7.151148555479296,-34.850702488277712
842,parada842,-7.150626809005966,-34.850995303221467
843,parada843,-7.152769185573673,-34.851636711369537
844,parada844,-7.154698086641458,-34.852240646255268
845,parada845,-7.151769059709768,-34.849036421417843
846,parada846,-7.151285170112393,-34.848939338245692
847,parada847,-7.148542827988783,-34.847564294600232
848,parada848,-7.151298463109425,-34.843060165613707
849,parada849,-7.199219014409930,-34.863391784993908
850,parada850,-7.196779897865337,-34.861339761150568
851,parada851,-7.196846083645109,-34.858687982725783
852,parada852,-7.197581701418353,-34.857685200184847
853,parada853,-7.199317270732537,-34.859336154842339
854,parada854,-7.202486948480779,-34.858973034937499
855,parada855,-7.204770439994448,-34.857402516102667
856,parada856,-7.205005209612482,-34.857003586058298
857,parada857,-7.205335416182850,-34.859759282301162
858,parada858,-7.207257230979373,-34.864111045228469
859,parada859,-7.207420221656457,-34.853983684920649
860,parada860,-7.208435015945178,-34.854797703898093
861,parada861,-7.209565362176985,-34.852863513173297
862,parada862,-7.209396027303643,-34.853623804582021
863,parada863,-7.207425423979998,-34.852242952440612
864,parada864,-7.208453831990610,-34.850716057804291
865,parada865,-7.210108400865709,-34.850686717561743
866,parada866,-7.211814217520789,-34.850648289040450
867,parada867,-7.212329348806862,-34.850378524029573
868,parada868,-7.213287876430037,-34.852754865914569
869,parada869,-7.199346039133554,-34.854284151636627
870,parada870,-7.197776641101794,-34.853846536472993
871,parada871,-7.195580015896354,-34.853873635442874
872,parada872,-7.197401526637308,-34.853645159465437
873,parada873,-7.196348084586765,-34.853783524112814
874,parada874,-7.196222371872850,-34.853195427832603
875,parada875,-7.194425441645761,-34.853617631945433
876,parada876,-7.194602253929770,-34.852533101866349
877,parada877,-7.194227394585322,-34.851173459331221
878,parada878,-7.193987460799234,-34.850166470404623
879,parada879,-7.192493396268315,-34.850498152794991
880,parada880,-7.191783698118721,-34.850722981211980
881,parada881,-7.193079663524244,-34.851687852403643
882,parada882,-7.195103292745788,-34.849308687692726
883,parada883,-7.196630571843373,-34.851413148027973
884,parada884,-7.199010492935321,-34.850258868258351
885,parada885,-7.199190564066100,-34.850533359001332
886,parada886,-7.199271015175279,-34.853270821268843
887,parada887,-7.199360685619444,-34.852651761626888
888,parada888,-7.200295188970588,-34.848460405743268
889,parada889,-7.200093116282387,-34.848739838888868
890,parada890,-7.201783140240718,-34.849687859447833
891,parada891,-7.201905010537413,-34.849674168383423
892,parada892,-7.203016627817134,-34.851633260140538
893,parada893,-7.202470607930882,-34.851781949351967
894,parada894,-7.204752954955998,-34.850704151518883
895,parada895,-7.204928933782202,-34.850807446154143
896,parada896,-7.204886339793328,-34.847142407533731
897,parada897,-7.205319422841826,-34.846526163211678
898,parada898,-7.206394023661099,-34.845215467637999
899,parada899,-7.206470542947899,-34.844037264500408
900,parada900,-7.208357208776383,-34.843530434625080
901,parada901,-7.204584378484424,-34.843720638889899
902,parada902,-7.203547517944947,-34.843450765336257
903,parada903,-7.201816694381097,-34.843105830974373
904,parada904,-7.201758559032219,-34.841503120769900
905,parada905,-7.201895779773078,-34.841288094734821
906,parada906,-7.205345881675295,-34.840998385475579
907,parada907,-7.206434934426199,-34.838907520228908
908,parada908,-7.206059049106125,-34.839097863230840
909,parada909,-7.208061490417328,-34.837155416130081
910,parada910,-7.207788403896066,-34.837250067245662
911,parada911,-7.209069014539693,-34.836818359936522
912,parada912,-7.199380983212517,-34.840293285711049
913,parada913,-7.199509163412932,-34.840495196221248
914,parada914,-7.198647312073807,-34.842489226429251
915,parada915,-7.198338000532583,-34.842667626380617
916,parada916,-7.196604132565182,-34.840124189238203
917,parada917,-7.196524613591236,-34.840267587079417
918,parada918,-7.189294611791444,-34.839268381861572
919,parada919,-7.189057455870889,-34.839396585190933
920,parada920,-7.188757038305679,-34.839100945593728
921,parada921,-7.203058700264524,-34.834327452040512
922,parada922,-7.204995626975788,-34.833588073936433
923,parada923,-7.206779433049560,-34.832974674305191
924,parada924,-7.206218968145627,-34.830118656465828
925,parada925,-7.205747220457274,-34.826155863090420
926,parada926,-7.205800269441099,-34.825988239790952
927,parada927,-7.210346351185360,-34.829097416086377
928,parada928,-7.209392124108685,-34.828542237668962
929,parada929,-7.211821716783375,-34.829933270307997
930,parada930,-7.212107679497951,-34.829961676071520
931,parada931,-7.215183792543156,-34.832266238178143
932,parada932,-7.214124758318207,-34.834499079884381
933,parada933,-7.214667081824020,-34.838151594439388
934,parada934,-7.211990855721432,-34.838413111063403
935,parada935,-7.212019557894056,-34.838125449595729
936,parada936,-7.178723754853264,-34.862418063059707
937,parada937,-7.178836560066829,-34.862041675833083
938,parada938,-7.180643259828472,-34.860584283504537
939,parada939,-7.182423848106407,-34.859380202881063
940,parada940,-7.182842554348207,-34.859182364121608
941,parada941,-7.183940681237618,-34.857671964065077
942,parada942,-7.184144395601206,-34.857596464118913
943,parada943,-7.187360516488722,-34.855757294143793
944,parada944,-7.191953745677209,-34.856069146393367
945,parada945,-7.192344419425728,-34.856160033303048
946,parada946,-7.177732388068500,-34.820118981402032
947,parada947,-7.177931886768954,-34.818079983313517
948,parada948,-7.178046936597737,-34.816245960432198
949,parada949,-7.180124138621356,-34.815186419096193
950,parada950,-7.182379235650399,-34.815414404568287
951,parada951,-7.183289423054023,-34.816037491282692
952,parada952,-7.182272263392726,-34.817395611062537
953,parada953,-7.168707075573907,-34.886334055264939
954,parada954,-7.168786550818028,-34.886495156678770
955,parada955,-7.169334374692018,-34.885320383966807
956,parada956,-7.169321523097498,-34.885723883373878
957,parada957,-7.168795059519837,-34.888032112257378
958,parada958,-7.171182511867589,-34.887420385991838
959,parada959,-7.173375062451796,-34.887609378840473
960,parada960,-7.175230727604498,-34.889925663990702
961,parada961,-7.175352747973946,-34.889946532489247
962,parada962,-7.174703760597843,-34.892170603858602
963,parada963,-7.174889914943412,-34.891867627681570
964,parada964,-7.174688572242681,-34.893796439331133
965,parada965,-7.175166230644886,-34.893779832265523
966,parada966,-7.176466882921305,-34.894240979235761
967,parada967,-7.169015063432517,-34.896259781297360
968,parada968,-7.176619403785243,-34.894335127136237
969,parada969,-7.178807495778773,-34.895433313731061
970,parada970,-7.178927054171534,-34.895375991725871
971,parada971,-7.180125934229161,-34.896507559574118
972,parada972,-7.180203613635542,-34.896651102397207
973,parada973,-7.179117926339990,-34.899626219044691
974,parada974,-7.179490098121758,-34.898939379481462
975,parada975,-7.181340375987264,-34.890729984666073
976,parada976,-7.181190636664551,-34.890817279057693
977,parada977,-7.180756214233428,-34.888491168202613
978,parada978,-7.179461901388765,-34.892157450224168
979,parada979,-7.180229037286344,-34.891872652631797
980,parada980,-7.178336332151193,-34.890659758184697
981,parada981,-7.178241930543239,-34.890474403781468
982,parada982,-7.180618819119974,-34.888599137998533
983,parada983,-7.178827209086374,-34.888363736929861
984,parada984,-7.178647893038053,-34.888407837219553
985,parada985,-7.179170065988360,-34.886666834164807
986,parada986,-7.181613431526706,-34.886953320758089
987,parada987,-7.181384452305366,-34.886783524076527
988,parada988,-7.182133049803138,-34.886262562961299
989,parada989,-7.182352143515441,-34.884712579297791
990,parada990,-7.182218945963264,-34.884431777951612
991,parada991,-7.184570304681929,-34.885741842435642
992,parada992,-7.183327781381218,-34.887048304706347
993,parada993,-7.184693227276384,-34.885798400020299
994,parada994,-7.184725777312379,-34.883326691962999
995,parada995,-7.184023379570140,-34.882805033355709
996,parada996,-7.184757592463145,-34.881999944209923
997,parada997,-7.184693470626720,-34.881220811914631
998,parada998,-7.187932736458478,-34.882934017061643
999,parada999,-7.181779155793355,-34.882648042501671
1000,parada1000,-7.180835063221370,-34.884198418321873
1001,parada1001,-7.180481945817538,-34.884147175848021
1002,parada1002,-7.179999117121123,-34.882695252657868
1003,parada1003,-7.179870641865344,-34.882627463819333
1004,parada1004,-7.179114591570866,-34.884500268218822
1005,parada1005,-7.178744119130089,-34.884315544964252
1006,parada1006,-7.177715145671365,-34.884059084792703
1007,parada1007,-7.179299890058788,-34.886001331539013
1008,parada1008,-7.180857137007138,-34.881352154960197
1009,parada1009,-7.185102057334074,-34.877022591649393
1010,parada1010,-7.175338385997103,-34.880326178350579
1011,parada1011,-7.177369807774978,-34.880112490002780
1012,parada1012,-7.177828259315591,-34.876238768247767
1013,parada1013,-7.176111181076213,-34.887991428811731
1014,parada1014,-7.176615068254196,-34.885916734661919
1015,parada1015,-7.175457813329476,-34.888067774581870
1016,parada1016,-7.175852008416016,-34.886445499009596
1017,parada1017,-7.176275154538062,-34.884604908985978
1018,parada1018,-7.174336012835132,-34.881675154328782
1019,parada1019,-7.174283095968452,-34.833117909242873
1020,parada1020,-7.176535307674815,-34.833173484905558
1021,parada1021,-7.176530997284746,-34.833094747595759
1022,parada1022,-7.176950924052626,-34.830430656992313
1023,parada1023,-7.177161868833598,-34.828562835995591
1024,parada1024,-7.177386314221335,-34.825043050122908
1025,parada1025,-7.178975549501903,-34.830583589171482
1026,parada1026,-7.179106128628839,-34.830998125578773
1027,parada1027,-7.179072761695832,-34.832405700838990
1028,parada1028,-7.178942851373742,-34.832509887939999
1029,parada1029,-7.178885886564268,-34.834034929306107
1030,parada1030,-7.180578081024286,-34.834625231549417
1031,parada1031,-7.180910352269494,-34.834805206931136
1032,parada1032,-7.181245662231098,-34.836372490025042
1033,parada1033,-7.181011068684677,-34.836276942844712
1034,parada1034,-7.136536165752720,-34.851835308185557
1035,parada1035,-7.135077696400693,-34.849694755406148
1036,parada1036,-7.135023600965689,-34.849361570961648
1037,parada1037,-7.133556304795003,-34.847576160312776
1038,parada1038,-7.133223995079724,-34.847508234445748
1039,parada1039,-7.130742209520625,-34.847135723118747
1040,parada1040,-7.132673148421906,-34.850734182094541
1041,parada1041,-7.135309490349983,-34.851999303591761
1042,parada1042,-7.131478845423398,-34.849584144959103
1043,parada1043,-7.131961982332326,-34.843622922737019
1044,parada1044,-7.132158971035314,-34.844000423663758
1045,parada1045,-7.132535788943930,-34.841242035395837
1046,parada1046,-7.132347475938007,-34.841204286613639
1047,parada1047,-7.134384921878068,-34.839950848660692
1048,parada1048,-7.134159963339282,-34.839842632803879
1049,parada1049,-7.137504202487484,-34.839852320084603
1050,parada1050,-7.137652648876545,-34.839693827142654
1051,parada1051,-7.140435297165300,-34.845235989201043
1052,parada1052,-7.140517688569527,-34.844962542535207
1053,parada1053,-7.123808313515180,-34.859302100823477
1054,parada1054,-7.126401510222788,-34.860521792988067
1055,parada1055,-7.126913540130597,-34.860618210167921
1056,parada1056,-7.129029927377047,-34.861613571995839
1057,parada1057,-7.129856798370335,-34.859704973211677
1058,parada1058,-7.125098711721420,-34.859325559998837
1059,parada1059,-7.123786004545363,-34.857114025748011
1060,parada1060,-7.125731962886164,-34.857162114817079
1061,parada1061,-7.125493423411311,-34.857215121003620
1062,parada1062,-7.127742986265750,-34.856486108568618
1063,parada1063,-7.128057448154792,-34.856208101523613
1064,parada1064,-7.127859265187517,-34.855203739876274
1065,parada1065,-7.126285430704572,-34.855944650266103
1066,parada1066,-7.126360390600952,-34.855213583410453
1067,parada1067,-7.124076017769233,-34.855239216253551
1068,parada1068,-7.123835950532030,-34.855953922753137
1069,parada1069,-7.122476628140912,-34.854808141642778
1070,parada1070,-7.122617213782544,-34.852795021173087
1071,parada1071,-7.122487184315903,-34.851219751734980
1072,parada1072,-7.122598821996159,-34.850945034290937
1073,parada1073,-7.122281423570263,-34.849092158421470
1074,parada1074,-7.122360555045199,-34.848415339224658
1075,parada1075,-7.122345508766864,-34.845484844523483
1076,parada1076,-7.122229787937980,-34.844868174718300
1077,parada1077,-7.122853568564711,-34.843612312082143
1078,parada1078,-7.122949927284791,-34.843229645611203
1079,parada1079,-7.122926791154494,-34.841539104288813
1080,parada1080,-7.123297634190058,-34.838613958532903
1081,parada1081,-7.123436385884701,-34.838316110038882
1082,parada1082,-7.121601359566391,-34.836827862547644
1083,parada1083,-7.122616403509475,-34.836402718458132
1084,parada1084,-7.129915924554357,-34.838597723176683
1085,parada1085,-7.129122630812526,-34.838868451573212
1086,parada1086,-7.129196142145158,-34.840997216116790
1087,parada1087,-7.130696821327329,-34.840471286355402
1088,parada1088,-7.129413890288294,-34.843989482134553
1089,parada1089,-7.130773532930106,-34.842635493204646
1090,parada1090,-7.131387854142301,-34.844271835354093
1091,parada1091,-7.131120225734649,-34.845402627074400
1092,parada1092,-7.101672541951371,-34.845481351126878
1093,parada1093,-7.102468129990055,-34.844912472047938
1094,parada1094,-7.100669042304448,-34.846261419746213
1095,parada1095,-7.104359531590495,-34.844525198127542
1096,parada1096,-7.104132574837032,-34.844558600754873
1097,parada1097,-7.108976921666554,-34.842124058270500
1098,parada1098,-7.109213893200383,-34.842189682816787
1099,parada1099,-7.109442568868745,-34.838786995868183
1100,parada1100,-7.111812304714527,-34.835615053677152
1101,parada1101,-7.111862728145500,-34.835639506086387
1102,parada1102,-7.114032309674491,-34.832722912448119
1103,parada1103,-7.114121323627391,-34.832739149002848
1104,parada1104,-7.112723262119222,-34.837048863836593
1105,parada1105,-7.112764274851346,-34.837205325752038
1106,parada1106,-7.113950315860499,-34.840014387749569
1107,parada1107,-7.113537954063323,-34.841365441043237
1108,parada1108,-7.116479022799806,-34.840702419180637
1109,parada1109,-7.118739119252634,-34.839037859066309
1110,parada1110,-7.116104601334015,-34.839535630372723
1111,parada1111,-7.111290853228301,-34.839445671263960
1112,parada1112,-7.111162641538259,-34.839512172041360
1113,parada1113,-7.117677232958855,-34.836041533034013
1114,parada1114,-7.145747614105901,-34.908696473025721
1115,parada1115,-7.145929685228786,-34.908939078422421
1116,parada1116,-7.145733278043340,-34.909506382640899
1117,parada1117,-7.145524740457099,-34.909487150132897
1118,parada1118,-7.143738744538874,-34.910260422905282
1119,parada1119,-7.143420251901677,-34.910273718812299
1120,parada1120,-7.141651071141305,-34.911406224838537
1121,parada1121,-7.141585601477341,-34.911314286772829
1122,parada1122,-7.141268346157577,-34.912775336479640
1123,parada1123,-7.140779660326154,-34.912313909453538
1124,parada1124,-7.139319147893606,-34.912907087595912
1125,parada1125,-7.139751025592974,-34.913219779376973
1126,parada1126,-7.139300406857269,-34.914178166975340
1127,parada1127,-7.139000248255263,-34.914184207153397
1128,parada1128,-7.137973335624192,-34.914638097239163
1129,parada1129,-7.137742865477366,-34.914611442629337
1130,parada1130,-7.136491199747484,-34.914532981204736
1131,parada1131,-7.136425760937496,-34.914433714346877
1132,parada1132,-7.135643154662113,-34.912469765673578
1133,parada1133,-7.135482357150765,-34.912414082424171
1134,parada1134,-7.133536131245154,-34.912985100393463
1135,parada1135,-7.133444946125804,-34.912915046819968
1136,parada1136,-7.131610727269012,-34.911663104387443
1137,parada1137,-7.173858997894648,-34.911821367235468
1138,parada1138,-7.173642907544259,-34.912113230113953
1139,parada1139,-7.172447923539759,-34.913030314782979
1140,parada1140,-7.172460368989882,-34.913112197493440
1141,parada1141,-7.176791728957507,-34.914279094913198
1142,parada1142,-7.175084733344057,-34.915865791650432
1143,parada1143,-7.177605484233117,-34.915037378173473
1144,parada1144,-7.175135913134054,-34.917418708346581
1145,parada1145,-7.176580571798337,-34.918975638967147
1146,parada1146,-7.175668622654398,-34.916975638262038
